PublicID,UTCTime,Latitude,LatitudeUncertainty,Longitude,LongitudeUncertainty,Depth,DepthUncertainty,PreferredMag,Mw,Mw_Uncertainty,Mw_StationCount,ML,ML_Uncertainty,ML_StationCount
2257053,2004-07-02T09:24:50Z,-44.93,0.0,167.67,0.0,79.0,2.0,ML,,,,2.2,0.1,3
2257065,2004-07-02T10:14:34Z,-45.14,0.0,167.06,0.2,78.0,15.0,ML,,,,2.2,0.1,2
2257103,2004-07-02T11:47:10Z,-39.43,0.0,175.39,0.0,5.0,0.0,ML,,,,1.6,0.2,5
2257107,2004-07-02T11:58:50Z,-39.5,0.0,175.68,0.0,13.0,1.0,ML,,,,2.0,0.2,8
2257110,2004-07-02T12:09:23Z,-45.02,0.0,167.51,0.0,92.0,2.0,ML,,,,3.1,0.2,8
2257111,2004-07-02T12:14:59Z,-41.71,0.0,172.31,0.0,12.0,0.0,ML,,,,2.0,0.2,4
2257130,2004-07-02T13:19:58Z,-39.44,0.0,175.42,0.0,5.0,0.0,ML,,,,2.1,0.2,12
2409853,2004-07-02T13:20:39Z,-45.31,0.0,166.77,0.1,12.0,0.0,ML,,,,2.4,0.1,5
2257137,2004-07-02T13:44:32Z,-43.09,0.0,171.39,0.0,12.0,0.0,ML,,,,2.7,0.2,10
2257139,2004-07-02T13:49:21Z,-39.12,0.0,175.32,0.0,13.0,1.0,ML,,,,2.1,0.2,11
2257148,2004-07-02T14:30:35Z,-42.36,0.0,173.71,0.1,51.0,2.0,ML,,,,2.4,nan,1
2257165,2004-07-02T15:44:11Z,-40.08,0.0,176.13,0.0,59.0,1.0,ML,,,,2.2,0.2,3
2257188,2004-07-02T16:56:46Z,-44.29,0.0,168.77,0.0,5.0,0.0,ML,,,,2.0,0.2,5
2257195,2004-07-02T17:30:02Z,-45.06,0.0,167.04,0.1,20.0,0.0,ML,,,,2.5,0.1,6
2257208,2004-07-02T18:24:56Z,-38.44,0.0,178.62,0.0,12.0,0.0,ML,,,,3.1,0.3,5
2257210,2004-07-02T18:32:26Z,-39.43,0.0,174.95,0.0,143.0,2.0,ML,,,,3.6,0.2,16
2257224,2004-07-02T19:14:23Z,-39.99,0.0,176.82,0.0,46.0,1.0,ML,,,,2.5,0.1,4
2257252,2004-07-02T21:32:20Z,-39.43,0.0,175.42,0.0,8.0,3.0,ML,,,,1.7,0.2,8
2257325,2004-07-03T00:22:20Z,-40.87,0.0,174.73,0.0,17.0,1.0,ML,,,,2.0,0.1,4
2257334,2004-07-03T00:42:08Z,-41.75,0.0,173.57,0.0,65.0,2.0,ML,,,,2.7,0.3,8
2257372,2004-07-03T02:48:39Z,-41.37,0.0,173.75,0.0,53.0,2.0,ML,,,,2.3,0.3,4
2257379,2004-07-03T03:07:22Z,-39.83,0.1,174.37,0.1,222.0,11.0,ML,,,,3.2,0.6,2
2257396,2004-07-03T03:46:29Z,-41.28,0.0,175.29,0.0,27.0,1.0,ML,,,,2.4,0.1,6
2411026,2004-07-03T04:22:51Z,-38.68,0.0,177.8,0.0,12.0,0.0,ML,,,,2.4,0.1,3
2257409,2004-07-03T04:23:52Z,-38.67,0.0,177.84,0.0,13.0,3.0,ML,,,,3.8,0.2,6
2257452,2004-07-03T06:12:08Z,-39.25,0.0,175.31,0.0,23.0,2.0,ML,,,,2.4,0.1,7
2257453,2004-07-03T06:14:56Z,-41.31,0.0,173.01,0.0,87.0,2.0,ML,,,,2.2,nan,1
2257487,2004-07-03T07:28:02Z,-39.06,0.0,174.66,0.0,194.0,6.0,ML,,,,3.2,0.4,7
2257493,2004-07-03T07:43:54Z,-45.23,0.0,170.1,0.0,12.0,0.0,ML,,,,2.2,0.1,3
2257517,2004-07-03T08:45:34Z,-34.96,0.0,178.15,0.1,319.0,5.0,ML,,,,3.7,0.2,4
2257564,2004-07-03T11:28:26Z,-39.15,0.0,175.46,0.0,12.0,0.0,ML,,,,2.0,0.2,4
2257572,2004-07-03T11:54:56Z,-38.27,0.0,176.26,0.1,154.0,4.0,ML,,,,3.4,0.2,6
2257575,2004-07-03T12:12:51Z,-39.49,0.0,174.42,0.1,139.0,4.0,ML,,,,2.8,0.1,5
2257577,2004-07-03T12:19:21Z,-38.63,0.0,178.11,0.0,12.0,0.0,ML,,,,2.3,0.4,2
2257579,2004-07-03T12:25:24Z,-41.18,0.0,173.91,0.0,65.0,2.0,ML,,,,2.1,0.1,4
2411053,2004-07-03T12:26:59Z,-38.18,0.0,177.96,0.0,46.0,2.0,ML,,,,3.1,0.1,4
2257607,2004-07-03T14:01:23Z,-39.24,0.0,175.3,0.0,23.0,3.0,ML,,,,1.9,0.1,6
2257608,2004-07-03T14:07:36Z,-40.85,0.0,175.22,0.0,32.0,1.0,ML,,,,2.6,0.2,13
2257613,2004-07-03T14:26:32Z,-40.27,0.0,174.9,0.0,30.0,2.0,ML,,,,2.6,0.2,22
2411062,2004-07-03T14:40:17Z,-38.16,0.0,178.77,0.0,32.0,3.0,ML,,,,3.3,0.2,8
2257623,2004-07-03T14:56:16Z,-38.44,0.0,177.9,0.0,31.0,1.0,ML,,,,2.7,0.5,3
2257630,2004-07-03T15:32:15Z,-43.36,0.0,171.83,0.0,20.0,1.0,ML,,,,2.6,0.2,7
2257631,2004-07-03T15:35:10Z,-40.4,0.0,174.22,0.0,33.0,0.0,ML,,,,2.3,0.2,6
2257640,2004-07-03T16:16:31Z,-41.96,0.0,173.13,0.0,21.0,2.0,ML,,,,2.1,0.2,4
2257643,2004-07-03T16:28:01Z,-37.32,0.1,176.42,0.1,212.0,7.0,ML,,,,2.9,0.1,4
2257647,2004-07-03T16:43:31Z,-39.43,0.0,175.39,0.1,12.0,5.0,ML,,,,1.5,0.2,6
2257650,2004-07-03T16:57:15Z,-37.74,0.0,179.08,0.0,20.0,2.0,ML,,,,3.0,0.1,5
2257665,2004-07-03T17:59:03Z,-45.09,0.0,167.02,0.0,20.0,0.0,ML,,,,4.4,0.2,16
2257668,2004-07-03T18:13:28Z,-38.84,0.0,177.53,0.0,61.0,2.0,ML,,,,3.1,0.1,7
2257673,2004-07-03T18:29:45Z,-38.17,0.0,179.03,0.0,22.0,2.0,ML,,,,2.8,0.1,4
2257686,2004-07-03T19:24:39Z,-45.49,0.0,167.31,0.0,18.0,1.0,ML,,,,1.9,0.0,2
2257687,2004-07-03T19:29:52Z,-45.1,0.0,166.97,0.1,18.0,6.0,ML,,,,2.3,0.2,3
2257694,2004-07-03T19:58:22Z,-41.51,0.0,171.9,0.0,20.0,1.0,ML,,,,1.6,0.1,3
2257710,2004-07-03T21:05:37Z,-40.17,0.0,174.95,0.0,12.0,0.0,ML,,,,2.1,0.2,9
2257714,2004-07-03T21:19:02Z,-39.96,0.0,176.63,0.0,33.0,0.0,ML,,,,2.6,0.2,7
2257716,2004-07-03T21:21:30Z,-40.93,0.0,176.05,0.0,28.0,1.0,ML,,,,2.3,0.1,3
2257731,2004-07-03T22:21:04Z,-39.69,0.0,177.16,0.1,33.0,0.0,ML,,,,2.6,0.2,5
2257732,2004-07-03T22:24:05Z,-38.79,0.0,176.57,0.0,55.0,2.0,ML,,,,2.8,0.1,3
2257759,2004-07-03T23:49:49Z,-40.29,0.0,176.41,0.0,32.0,2.0,ML,,,,2.2,0.1,3
2257764,2004-07-04T00:11:05Z,-39.45,0.0,175.42,0.0,5.0,0.0,ML,,,,2.3,0.4,4
2257775,2004-07-04T00:45:28Z,-39.46,0.0,175.46,0.0,16.0,3.0,ML,,,,1.9,0.2,9
2257782,2004-07-04T00:58:51Z,-39.46,0.0,175.37,0.0,10.0,1.0,ML,,,,1.5,0.1,5
2257794,2004-07-04T01:27:20Z,-39.03,0.0,176.21,0.0,67.0,2.0,ML,,,,2.8,0.3,4
2257818,2004-07-04T02:31:36Z,-39.45,0.0,175.4,0.0,12.0,0.0,ML,,,,1.2,0.2,5
2411165,2004-07-04T02:32:08Z,-41.07,0.0,175.01,0.0,33.0,1.0,ML,,,,1.8,0.2,3
2257819,2004-07-04T02:33:06Z,-39.42,0.0,175.55,0.0,21.0,1.0,ML,,,,1.3,0.0,4
2257831,2004-07-04T03:05:18Z,-37.61,0.1,179.96,0.1,33.0,0.0,ML,,,,3.6,0.2,6
2411173,2004-07-04T03:22:18Z,-40.89,0.0,175.12,0.0,30.0,1.0,ML,,,,2.4,0.2,9
2257837,2004-07-04T03:22:18Z,-39.45,0.0,175.46,0.0,15.0,3.0,ML,,,,1.9,0.2,11
2257840,2004-07-04T03:30:55Z,-45.07,0.0,167.48,0.0,70.0,2.0,ML,,,,2.6,0.2,5
2257873,2004-07-04T04:40:36Z,-41.76,0.0,174.24,0.0,8.0,1.0,ML,,,,2.8,0.2,5
2257883,2004-07-04T05:01:15Z,-44.74,0.0,168.0,0.0,94.0,4.0,ML,,,,3.0,0.2,8
2257887,2004-07-04T05:14:45Z,-39.23,0.0,175.32,0.0,17.0,1.0,ML,,,,1.7,0.2,7
2411474,2004-07-04T05:15:52Z,-47.28,0.1,164.81,0.1,33.0,0.0,ML,,,,3.0,0.2,3
2257908,2004-07-04T05:53:05Z,-45.3,0.0,167.25,0.0,68.0,3.0,ML,,,,3.6,0.2,6
2257938,2004-07-04T06:53:16Z,-39.23,0.0,174.74,0.0,33.0,0.0,ML,,,,1.7,0.1,3
2257942,2004-07-04T07:05:01Z,-39.22,0.0,175.3,0.0,11.0,3.0,ML,,,,1.2,0.1,3
2257956,2004-07-04T07:39:38Z,-40.44,0.0,174.24,0.0,62.0,9.0,ML,,,,2.5,0.2,7
2257972,2004-07-04T08:12:48Z,-43.54,0.0,170.59,0.0,5.0,0.0,ML,,,,1.8,0.1,3
2257978,2004-07-04T08:25:48Z,-40.41,0.0,175.84,0.1,33.0,0.0,ML,,,,2.1,0.3,3
2258007,2004-07-04T09:50:17Z,-38.04,0.0,177.24,0.0,89.0,0.0,ML,,,,2.3,0.2,3
2258073,2004-07-04T11:59:27Z,-39.27,0.0,174.73,0.0,33.0,1.0,ML,,,,1.9,0.1,8
2258098,2004-07-04T13:02:33Z,-40.25,0.0,174.3,0.0,103.0,3.0,ML,,,,3.0,0.2,10
2258112,2004-07-04T13:37:03Z,-40.47,0.0,173.76,0.0,91.0,3.0,ML,,,,2.3,0.1,2
2258120,2004-07-04T13:56:54Z,-45.29,0.0,166.81,0.0,23.0,2.0,ML,,,,2.9,0.2,9
2258122,2004-07-04T14:00:11Z,-42.2,0.0,173.89,0.0,20.0,2.0,ML,,,,4.0,0.2,37
2258130,2004-07-04T14:26:08Z,-45.49,0.0,167.35,0.0,5.0,0.0,ML,,,,2.5,0.2,4
2258134,2004-07-04T14:36:44Z,-41.33,0.0,172.58,0.0,194.0,2.0,ML,,,,3.3,0.2,10
2258147,2004-07-04T15:06:58Z,-42.18,0.0,173.81,0.0,12.0,0.0,ML,,,,2.2,0.1,5
2258173,2004-07-04T16:03:53Z,-39.13,0.0,175.36,0.0,18.0,1.0,ML,,,,1.7,0.2,9
2258177,2004-07-04T16:12:02Z,-42.97,0.0,171.44,0.0,5.0,0.0,ML,,,,2.5,0.2,8
2258180,2004-07-04T16:18:28Z,-42.18,0.0,173.86,0.0,12.0,0.0,ML,,,,2.0,0.1,5
2258181,2004-07-04T16:19:41Z,-41.13,0.0,174.82,0.0,26.0,1.0,ML,,,,1.9,0.1,7
2258188,2004-07-04T16:33:45Z,-40.16,0.0,176.46,0.0,33.0,0.0,ML,,,,1.9,0.2,4
2258193,2004-07-04T16:47:18Z,-44.77,0.0,167.55,0.0,28.0,1.0,ML,,,,2.5,0.3,5
2258194,2004-07-04T16:50:25Z,-40.04,0.0,175.02,0.0,33.0,0.0,ML,,,,2.2,0.1,5
2411621,2004-07-04T17:06:02Z,-45.14,0.0,166.93,0.1,12.0,0.0,ML,,,,3.9,0.2,9
2258201,2004-07-04T17:06:16Z,-40.26,0.0,174.13,0.0,113.0,4.0,ML,,,,2.8,0.2,7
2258212,2004-07-04T17:30:13Z,-39.14,0.0,175.35,0.0,19.0,3.0,ML,,,,1.3,0.1,7
2258216,2004-07-04T17:45:25Z,-45.22,0.0,166.91,0.0,12.0,0.0,ML,,,,2.3,0.1,3
2258233,2004-07-04T18:35:11Z,-36.97,0.1,179.91,0.1,33.0,0.0,ML,,,,3.3,0.3,7
2258238,2004-07-04T18:43:26Z,-40.34,0.0,175.84,0.0,27.0,3.0,ML,,,,2.1,0.2,5
2258241,2004-07-04T18:53:11Z,-39.55,0.0,177.96,0.0,29.0,3.0,ML,,,,2.2,0.1,3
2258243,2004-07-04T18:59:32Z,-42.91,0.0,171.82,0.0,5.0,0.0,ML,,,,2.9,0.2,12
2411977,2004-07-04T19:01:09Z,-36.31,0.3,-179.2,0.3,33.0,0.0,ML,,,,3.2,0.2,3
2411986,2004-07-04T19:03:11Z,-41.17,0.0,175.49,0.0,19.0,1.0,ML,,,,1.8,0.2,3
2258244,2004-07-04T19:03:27Z,-39.51,0.0,175.72,0.0,15.0,1.0,ML,,,,1.9,0.2,9
2258247,2004-07-04T19:08:38Z,-40.36,0.0,176.19,0.0,33.0,0.0,ML,,,,2.3,0.2,12
2258272,2004-07-04T20:04:26Z,-38.44,0.0,178.51,0.0,12.0,0.0,ML,,,,2.2,0.0,3
2258332,2004-07-04T22:16:39Z,-42.15,0.0,173.89,0.0,12.0,0.0,ML,,,,2.4,0.1,5
2258357,2004-07-04T23:09:06Z,-39.03,0.0,175.82,0.0,5.0,0.0,ML,,,,1.4,0.2,3
2258374,2004-07-04T23:43:56Z,-39.45,0.0,175.75,0.0,11.0,0.0,ML,,,,2.0,0.1,6
2258395,2004-07-05T00:32:51Z,-39.18,0.0,175.44,0.0,5.0,0.0,ML,,,,2.1,0.1,7
2258409,2004-07-05T01:13:32Z,-38.87,0.0,175.88,0.0,106.0,3.0,ML,,,,3.0,0.2,5
2258416,2004-07-05T01:31:20Z,-40.43,0.0,174.47,0.0,5.0,0.0,ML,,,,2.4,0.1,13
2258443,2004-07-05T02:29:27Z,-39.29,0.0,175.46,0.0,13.0,1.0,ML,,,,2.0,0.1,5
2258456,2004-07-05T02:54:11Z,-40.82,0.0,172.42,0.0,9.0,1.0,ML,,,,2.6,0.2,6
2258502,2004-07-05T04:41:40Z,-42.85,0.0,171.37,0.0,5.0,0.0,ML,,,,2.4,0.3,4
2258540,2004-07-05T06:09:04Z,-39.19,0.0,175.47,0.0,11.0,1.0,ML,,,,1.3,0.1,5
2258545,2004-07-05T06:19:16Z,-45.03,0.0,166.74,0.1,12.0,0.0,ML,,,,2.3,0.1,3
2258551,2004-07-05T06:29:30Z,-40.01,0.0,174.93,0.0,33.0,0.0,ML,,,,2.1,0.1,9
2258553,2004-07-05T06:34:14Z,-39.17,0.0,175.45,0.0,5.0,0.0,ML,,,,1.7,0.1,10
2258558,2004-07-05T06:48:59Z,-39.9,0.0,176.69,0.0,48.0,2.0,ML,,,,2.2,0.1,3
2258565,2004-07-05T07:09:33Z,-39.0,0.0,175.69,0.0,9.0,1.0,ML,,,,1.2,0.2,5
2258573,2004-07-05T07:27:08Z,-41.71,0.0,172.26,0.0,5.0,0.0,ML,,,,2.0,0.1,4
2258586,2004-07-05T07:56:53Z,-45.92,0.0,170.34,0.0,5.0,0.0,ML,,,,2.7,0.2,6
2411149,2004-07-05T07:57:15Z,-45.0,0.0,166.31,0.1,20.0,0.0,ML,,,,2.7,0.2,5
2258598,2004-07-05T08:23:24Z,-39.3,0.0,174.69,0.0,30.0,1.0,ML,,,,2.3,0.2,9
2258601,2004-07-05T08:29:19Z,-39.17,0.0,175.44,0.0,6.0,1.0,ML,,,,1.6,0.1,10
2411450,2004-07-05T08:29:39Z,-39.18,0.0,175.43,0.0,5.0,0.0,ML,,,,1.1,0.2,8
2258612,2004-07-05T08:53:42Z,-39.31,0.0,174.84,0.0,24.0,1.0,ML,,,,2.7,0.2,14
2258616,2004-07-05T09:06:21Z,-38.37,0.0,177.64,0.0,61.0,1.0,ML,,,,2.1,0.1,3
2258659,2004-07-05T11:20:17Z,-39.5,0.0,174.39,0.0,132.0,3.0,ML,,,,2.9,0.1,8
2258677,2004-07-05T12:05:52Z,-40.48,0.0,177.21,0.0,33.0,0.0,ML,,,,2.8,0.2,6
2258681,2004-07-05T12:13:08Z,-45.22,0.0,166.98,0.0,17.0,3.0,ML,,,,2.6,0.1,5
2258684,2004-07-05T12:25:45Z,-38.28,0.0,177.6,0.0,63.0,2.0,ML,,,,2.3,0.1,3
2258701,2004-07-05T13:30:11Z,-45.17,0.0,167.04,0.0,20.0,0.0,ML,,,,2.1,0.2,4
2258713,2004-07-05T13:54:54Z,-41.6,0.0,173.84,0.0,45.0,1.0,ML,,,,3.7,0.2,13
2258729,2004-07-05T14:27:52Z,-36.91,0.0,-179.5,0.0,33.0,0.0,ML,,,,3.7,0.2,11
2258735,2004-07-05T14:40:15Z,-38.94,0.0,178.05,0.0,26.0,1.0,ML,,,,2.1,0.2,2
2258744,2004-07-05T15:09:55Z,-40.35,0.0,176.3,0.0,35.0,2.0,ML,,,,2.3,0.2,3
2258756,2004-07-05T15:37:09Z,-39.18,0.0,175.46,0.0,5.0,0.0,ML,,,,0.9,0.1,4
2258823,2004-07-05T17:36:51Z,-38.85,0.0,175.68,0.1,152.0,6.0,ML,,,,3.0,0.3,8
2258838,2004-07-05T18:06:49Z,-42.19,0.0,173.85,0.0,23.0,2.0,ML,,,,2.4,0.1,10
2258847,2004-07-05T18:31:35Z,-41.16,0.0,175.45,0.0,14.0,1.0,ML,,,,2.8,0.2,6
2258869,2004-07-05T19:29:59Z,-38.24,0.0,176.35,0.0,138.0,3.0,ML,,,,3.2,0.3,6
2258878,2004-07-05T19:56:48Z,-41.36,0.0,172.39,0.0,5.0,0.0,ML,,,,1.9,0.2,3
2258885,2004-07-05T20:15:31Z,-38.55,0.0,175.94,0.0,148.0,3.0,ML,,,,3.7,0.3,12
2258917,2004-07-05T21:32:23Z,-39.16,0.0,176.01,0.0,71.0,2.0,ML,,,,3.1,0.2,10
2258927,2004-07-05T22:01:05Z,-39.21,0.0,174.88,0.0,30.0,1.0,ML,,,,2.8,0.2,15
2258931,2004-07-05T22:16:06Z,-38.09,0.0,176.73,0.0,5.0,0.0,ML,,,,2.3,0.4,2
2258945,2004-07-05T22:42:55Z,-40.42,0.0,174.23,0.0,61.0,9.0,ML,,,,2.0,nan,1
2258955,2004-07-05T23:05:51Z,-44.49,0.0,168.19,0.0,5.0,0.0,ML,,,,2.0,0.1,3
2258972,2004-07-05T23:45:03Z,-39.25,0.0,175.29,0.0,16.0,2.0,ML,,,,2.0,0.0,4
2259006,2004-07-06T00:57:25Z,-38.5,0.0,178.81,0.0,33.0,0.0,ML,,,,2.7,0.1,4
2259035,2004-07-06T01:56:16Z,-40.33,0.0,176.23,0.0,32.0,2.0,ML,,,,2.3,0.1,5
2259049,2004-07-06T02:20:27Z,-39.24,0.0,175.33,0.0,19.0,2.0,ML,,,,2.0,0.1,5
2259117,2004-07-06T04:44:35Z,-38.81,0.0,175.25,0.0,5.0,0.0,ML,,,,1.6,0.1,8
2259152,2004-07-06T05:48:28Z,-40.94,0.0,175.55,0.0,28.0,1.0,ML,,,,2.6,0.1,4
2259167,2004-07-06T06:26:23Z,-37.46,0.0,178.31,0.0,46.0,2.0,ML,,,,2.7,0.1,4
2259184,2004-07-06T06:52:41Z,-45.14,0.0,167.1,0.1,12.0,0.0,ML,,,,2.4,0.1,4
2259199,2004-07-06T07:22:24Z,-45.16,0.0,167.42,0.0,95.0,2.0,ML,,,,2.8,0.3,6
2259220,2004-07-06T08:03:30Z,-44.57,0.0,168.97,0.0,5.0,0.0,ML,,,,2.4,0.2,5
2259221,2004-07-06T08:03:42Z,-42.01,0.0,171.84,0.0,5.0,0.0,ML,,,,1.8,0.2,3
2259270,2004-07-06T09:44:28Z,-39.99,0.0,176.88,0.0,39.0,2.0,ML,,,,2.0,0.1,3
2259283,2004-07-06T10:17:08Z,-39.68,0.0,176.47,0.0,33.0,0.0,ML,,,,2.8,0.2,7
2259292,2004-07-06T10:35:03Z,-45.04,0.0,167.35,0.1,64.0,6.0,ML,,,,2.1,0.1,3
